plt_cn,condid,statecd,unitcd,countycd,plot,invyr,measyear,condprop_cwd,condprop_fwd_sm,condprop_fwd_md,condprop_fwd_lg,condprop_pile,cwd_tl_cond,cwd_lpa_cond,cwd_drybio_cond,cwd_carbon_cond,fwd_sm_tl_cond,fwd_sm_cnt_cond,fwd_sm_drybio_cond,fwd_sm_carbon_cond,fwd_md_tl_cond,fwd_md_cnt_cond,fwd_md_drybio_cond,fwd_md_carbon_cond,fwd_lg_tl_cond,fwd_lg_cnt_cond,fwd_lg_drybio_cond,fwd_lg_carbon_cond,pile_sample_area_cond,pile_tl_cond,pile_drybio_cond,pile_carbon_cond
2328861010690,1,30,1,53,84254,2003,2003,1,1.000000000002,1.000000000002,1.000000000001,,288,641.5734614288124,68873.14378992788,35863.305711514644,23.3460490568,78,227.0001424506936,113.5000712253468,23.3460490568,14,1260.9904014333356,630.4952007166678,38.910081761300006,6,3860.3658482348956,1930.1829241174478,0.1661669,,0,0
2329331010690,1,30,1,53,86910,2003,2003,1,0.999999999999,0.999999999999,1.000000000001,,288,143.17669384615385,7849.205666496695,4067.979686757481,23.8672362344,79,201.3955590517274,100.6977795258637,23.8672362344,25,1972.4909767364488,986.2454883682244,39.778727057400005,0,0,0,0.1661669,,0,0
2330148010690,1,30,1,53,93349,2003,2003,1,1.000000000001,1.000000000001,1.000000000001,,288,404.1950565648898,30840.48894689643,15722.472136451124,23.926132150500003,17,39.30282102584226,19.65141051292113,23.926132150500003,7,500.8700465179792,250.4350232589896,39.876886917499995,2,1022.2343853859456,511.1171926929728,0.1661669,,0,0
2332686010690,1,30,3,63,80294,2003,2003,1,1.000000000001,1.000000000001,1.000000000001,,288,202.67838614066193,11833.57757553972,6143.837451368897,23.926132150500003,40,84.9953659876571,42.49768299382855,23.926132150500003,3,197.2916612644134,98.6458306322067,39.876886917499995,0,0,0,0.1661669,,0,0
2333101010690,1,30,3,63,85178,2003,2003,0.5,0.491469635494,0.491469635494,0.491469635494,,144,231.22718211437868,28063.597511113163,14499.282770892964,11.5044782625,2,9.400823684296771,4.700411842148386,11.5044782625,1,145.47492092671584,72.73746046335792,19.1741304375,5,5195.790165108058,2597.895082554029,0.08308345,,0,0
2333101010690,2,30,3,63,85178,2003,2003,0.5,0.5085303645070001,0.5085303645070001,0.5085303645060001,,144,174.29933564882475,21823.731064490956,11201.69089632916,11.9038412585,11,48.69241818984097,24.346209094920486,11.9038412585,1,137.0000974726983,68.50004873634914,19.8397354308,0,0,0,0.08308345,,0,0
2334050010690,1,30,2,65,94026,2003,2003,1,0.999999999998,0.999999999998,0.999999999999,,288,0,0,0,23.8133690341,4,10.19310147488362,5.09655073744181,23.8133690341,0,0,0,39.6889483902,0,0,0,0.1661669,,0,0
2334143010690,1,30,5,67,80267,2003,2003,1,0.999999999998,0.999999999998,1.000000000001,,288,258.6139341885965,42052.77297323632,21909.494719056125,23.8963552917,22,52.41453879237289,26.207269396186444,23.8963552917,2,147.47258794059624,73.73629397029812,39.8272588196,3,1580.1416845495808,790.0708422747904,0.1661669,,0,0
4688749010690,1,8,2,43,84592,2004,2004,1,0.999999999999,0.999999999999,0.999999999999,1,288,241.12984711538462,6895.6759447368295,3542.7807520475963,23.2439500071,82,197.68372761385154,98.84186380692577,23.2439500071,16,1193.7936653270667,596.8968326635334,38.7399166785,4,2131.879964588307,1065.9399822941534,0.1661669,0,0,0
4689330010690,1,8,4,45,80151,2004,2004,0.75,0.751080095254,0.751080095254,0.751080095253,0.75,216,0,0,0,17.9038412585,70,280.4627823713963,140.23139118569816,17.9038412585,4,496.00882960341096,248.00441480170548,29.8397354308,0,0,0,0.12462517499999999,0,0,0
4689330010690,2,8,4,45,80151,2004,2004,0.25,0.24891990474700001,0.24891990474700001,0.24891990474800002,0.25,72,0,0,0,5.9336181172,5,77.011823231649,38.5059116158245,5.9336181172,3,1430.0817806542345,715.0408903271173,9.8893635287,0,0,0,0.041541725,0,0,0
4689823010690,1,8,4,45,84673,2004,2004,0.743055555556,0.7553852728260001,0.7553852728260001,0.7553852728270001,0.7022,214,0,0,0,17.746957711300002,0,0,0,17.746957711300002,0,0,0,29.5782628522,0,0,0,0.11668239718000001,0,0,0
4689823010690,2,8,4,45,84673,2004,2004,0.256944444444,0.24461472717100002,0.24461472717100002,0.244614727172,0.2978,74,816.7735459459459,4584.714847713,2251.094990227083,5.7469577113,14,161.26575668663367,80.63287834331683,5.7469577113,4,1426.0223505042773,713.0111752521386,9.5782628522,1,2546.594580271714,1273.297290135857,0.04948450282,0,0,0
4690784010690,1,8,3,49,83176,2004,2004,0.7674434220880001,0.791024127593,0.791024127593,0.8746144765580001,0.7741,221.0237055613,0,0,0,18.9025935973,49,147.58269525845293,73.79134762922646,18.9025935973,8,745.7299103586141,372.86495517930706,34.8334971252,2,1204.448151655087,602.2240758275435,0.12862979729000001,0,0,0
4690784010690,2,8,3,49,83176,2004,2004,0.23255657791200002,0.208975872405,0.208975872405,0.125385523443,0.22590000000000002,66.9762944387,0,0,0,4.9937616944,0,0,0,4.9937616944,0,0,0,4.9937616944,0,0,0,0.03753710271,0,0,0
4691289010690,1,8,3,49,90319,2004,2004,1,1.000000000001,1.000000000001,1.000000000001,1,288,0,0,0,23.394790482,69,167.91546066125048,83.95773033062524,23.394790482,6,451.9028319479558,225.9514159739779,38.99131747,1,538.0062017705646,269.0031008852823,0.1661669,0,0,0
4697035010690,1,8,1,69,89664,2004,2004,0.75,0.7502331372730001,0.7502331372730001,0.7502331372730001,0.75,216,50.73038985507247,2191.0408858638302,1075.8010749591406,17.9329603158,19,57.474375821607765,28.737187910803883,17.9329603158,2,187.24182965790584,93.62091482895292,29.888267192999997,1,668.7539342423677,334.37696712118384,0.12462517499999999,0,0,0
11852059010690,1,30,2,17,87143,2006,2006,0.8333333333330001,0.666666666667,0.666666666667,0.666666666667,0,300,0,0,0,12,0,0,0,12,0,0,0,20,0,0,0,0,0,0,0
11852059010690,2,30,2,17,87143,2006,2006,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0,60,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0
2336433010690,2,30,4,77,86318,2003,2003,0.25,0.246282909427,0.246282909427,0.246282909427,,72,23.178878048780486,21519.559896391558,11211.690706020001,5.7469577113,79,919.1156125275251,459.55780626376253,5.7469577113,11,3960.8459827155184,1980.4229913577592,9.5782628522,0,0,0,0.041541725,,0,0
2336899010690,1,30,4,77,95105,2003,2003,0.42013888888900003,0.49403767359300005,0.49403767359300005,0.49403767359200007,,121,0,0,0,11.7171808526,0,0,0,11.7171808526,0,0,0,19.5286347543,0,0,0,0.06455584065,,0,0
11858970010690,1,30,2,33,95180,2006,2006,1,0.999999999999,0.999999999999,1.000000000002,0,360,0,344.5283083319501,179.49924864094598,17.5708601453,1,3.2478986168249344,1.6239493084124672,17.5708601453,0,0,0,29.2847669089,0,0,0,0,0,0,0
5455432010690,1,30,5,67,86256,2005,2005,1,0.999999999999,0.999999999999,0.999999999999,,288,61.56370474137931,10085.129455254604,5142.831804580834,23.40867811,100,287.82621699956815,143.91310849978407,23.40867811,5,445.40241966872,222.70120983436,39.0144635167,1,636.3206790245023,318.16033951225114,0.1661669,,0,0
4764609010690,1,30,3,39,82728,2004,2004,1,1.000000000001,1.000000000001,1.000000000001,,288,395.1501766870597,11108.218276621967,5787.381722120044,23.9925140333,19,48.64034227266767,24.320171136333833,23.9925140333,12,950.7722234955075,475.3861117477538,39.98752338880001,5,2829.819357998121,1414.9096789990606,0.1661669,,0,0
4764837010690,1,30,3,39,85599,2004,2004,0.75,0.75,0.75,0.75,,216,22.627,563.4417790529528,293.55316688658843,18,18,56.93256551968794,28.46628275984397,18,6,587.3428928691601,293.67144643458005,30,2,1398.5047076043309,699.2523538021654,0.12462517499999999,,0,0
4764837010690,2,30,3,39,85599,2004,2004,0.25,0.25,0.25,0.25,,72,0,0,0,6,2,18.97752183989598,9.48876091994799,6,0,0,0,10,0,0,0,0.041541725,,0,0
4766247010690,1,30,4,43,88260,2004,2004,1,0.999999999999,0.999999999999,0.999999999999,,288,135.1602041118421,12951.05532564794,6747.499824662576,23.6006649067,221,619.4313388595748,309.7156694297874,23.6006649067,30,2602.4019332707157,1301.2009666353579,39.3344415112,9,5576.851714810544,2788.425857405272,0.1661669,,0,0
4768424010690,1,30,4,49,87300,2004,2004,1,1,1,1,,288,165.20119530472545,12025.500854671804,6265.28594528401,24,51,126.6893550164723,63.34467750823615,24,7,538.1708953216581,269.08544766082906,40,6,3295.0870085140436,1647.5435042570218,0.1661669,,0,0
4769702010690,1,30,1,53,82364,2004,2004,1,1,1,0.999999999999,,288,213.52869397596052,27955.36347126473,14564.744368528924,23.5967682554,70,157.16951030951424,78.58475515475712,23.5967682554,20,1389.800532512903,694.9002662564515,39.3279470923,20,9927.63823798371,4963.819118991855,0.1661669,,0,0
4770036010690,1,30,1,53,83210,2004,2004,1,1,1,1.000000000001,,288,142.39925333333332,15913.084339152,8290.716940698192,23.4504754508,137,397.8625126959405,198.93125634797025,23.4504754508,44,3954.734644733571,1977.3673223667854,39.084125751399995,5,3210.1708418486155,1605.0854209243078,0.1661669,,0,0
4770358010690,1,30,1,53,87963,2004,2004,1,0.999999999999,0.999999999999,1.000000000001,,288,1015.929613652226,44480.1765285877,22776.949366058274,23.962737174500003,45,105.90817221730444,52.95408610865222,23.962737174500003,13,946.9183431898513,473.45917159492564,39.9378952909,7,3642.1739736194672,1821.0869868097336,0.1661669,,0,0
4771412010690,1,30,1,53,95662,2004,2004,0.815963717748,1.000000000001,1.000000000001,1,,234.99755071130002,824.8827751159979,31437.04047934687,16378.698089739719,22.904023272200003,148,339.0712454646126,169.5356227323063,22.904023272200003,16,1134.4920236892058,567.2460118446029,38.1733721203,1,506.49473303825556,253.24736651912778,0.14016178015,,0,0
4771412010690,2,30,1,53,95662,2004,2004,0.184036282252,0,0,0,,53.0024492887,0,0,0,0,,,,0,,,,0,,,,0.02600511985,,0,0
4772528010690,1,30,5,57,90141,2004,2004,1,0.999999999999,0.999999999999,1.000000000001,,288,66.65537083333334,8491.223420554876,4423.92740210909,23.9850280665,11,21.99014533735035,10.995072668675174,23.9850280665,2,123.74214165787106,61.87107082893553,39.9750467776,0,0,0,0.1661669,,0,0
11746156010690,1,8,2,55,89856,2006,2006,0.8638888888890001,0.6648763852770001,0.6648763852770001,0.664876385276,0,311,0,0,0,11.9038412585,22,106.55939193349225,53.279695966746125,11.9038412585,2,299.81355669383686,149.90677834691843,19.8397354308,0,0,0,0,0,0,0
11746156010690,2,8,2,55,89856,2006,2006,0.136111111111,0.335123614725,0.335123614725,0.335123614725,0,49,,,,6,,,,6,,,,10,,,,0,0,0,0
2336899010690,2,30,4,77,95105,2003,2003,0.579861111111,0.505962326407,0.505962326407,0.505962326407,,167,417.0413532934132,3687.5801471674195,1810.601852259203,12,3,11.677755688929965,5.8388778444649825,12,1,120.47317288351512,60.23658644175756,20,2,1721.1305504482377,860.5652752241189,0.10161105935,,16742.682257823617,8471.79722245875
2338030010690,1,30,3,81,95438,2003,2003,0.44791666666700003,0.48852362588700005,0.48852362588700005,0.48852362588600007,,129,0,0,0,11.454344199500001,1,4.970390668212427,2.4851953341062134,11.454344199500001,0,0,0,19.0905736658,0,0,0,0.06885956336,,0,0
2338030010690,2,30,3,81,95438,2003,2003,0.5520833333330001,0.5114763741170001,0.5114763741170001,0.5114763741160001,,159,0,0,0,11.9925140333,0,0,0,11.9925140333,0,0,0,19.9875233888,0,0,0,0.09730733664,,0,0
2338656010690,1,30,2,87,89146,2003,2003,0.75,0.7432330041790001,0.7432330041790001,0.7432330041790001,,216,67.4146729390681,9785.76522995071,5069.775064154591,17.3674891932,6,21.977269794555987,10.988634897277993,17.3674891932,6,680.1832888087604,340.0916444043802,28.945815322,3,2429.346323029615,1214.6731615148076,0.12462517499999999,,0,0
2338656010690,2,30,2,87,89146,2003,2003,0.25,0.25676699582000007,0.25676699582000007,0.25676699582000007,,72,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0.041541725,,0,0
2341135010690,1,30,2,97,87134,2003,2003,1,1.000000000002,1.000000000002,1.000000000001,,288,96.2213175,8957.62435967434,4666.922291390331,22.688354483,58,166.65972753251674,83.32986376625837,22.688354483,13,1156.1075683644815,578.0537841822407,37.8139241383,16,10164.086303734648,5082.043151867324,0.1661669,,0,0
2341530010690,1,30,2,99,85577,2003,2003,1,0.999999999998,0.999999999998,0.999999999999,,288,146.82215495726496,8323.471372629614,4336.528585140029,22.820215699000002,41,96.24144519743712,48.12072259871856,22.820215699000002,1,72.64914328396904,36.32457164198452,38.0336928317,2,1037.8962965532598,518.9481482766299,0.1661669,,0,0
4782607010690,1,30,1,89,80016,2004,2004,1,1,1,1,,288,132.00006346153847,4203.7525359853025,2190.1550712483427,24,58,147.04822834946538,73.52411417473269,24,21,1647.7955120588965,823.8977560294483,40,4,2242.0096712661393,1121.0048356330697,0.1661669,,0,0
11847581010690,1,30,5,1,89037,2006,2006,0.8333333333330001,0.666666666667,0.666666666667,0.666666666667,0,300,0,29200.897935773173,15213.667824537823,12,5,23.721902299869978,11.860951149934989,12,1,146.83572321729002,73.41786160864501,20,0,0,0,0,0,0,0
11847581010690,2,30,5,1,89037,2006,2006,0.166666666667,0.333333333333,0.333333333333,0.333333333333,0,60,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0
11739226010690,1,8,3,37,81450,2006,2006,1,1,1,1,0,360,0,0,0,18,0,0,0,18,0,0,0,30,0,0,0,0,0,0,0
11738358010690,1,8,4,33,85254,2006,2006,1,0.999999999998,0.999999999998,1.000000000001,0,360,0,55300.56280064288,28716.231596301084,17.962737174500003,16,43.820478593052414,21.910239296526207,17.962737174500003,6,508.58155139189887,254.29077569594943,29.9378952909,2,1210.9684180330137,605.4842090165068,0,0,0,0
11738478010690,1,8,4,33,85353,2006,2006,1,0.999999999998,0.999999999998,1.000000000001,0,360,0,0,0,17.9850280665,20,87.7237240582802,43.8618620291401,17.9850280665,4,542.9993051392914,271.4996525696457,29.9750467776,0,0,0,0,0,0,0
4784446010690,1,30,2,97,83292,2004,2004,1,1,1,1,,288,306.67765104166665,4800.746287900563,2449.0533308525414,21.4619507751,34,87.46734769672852,43.73367384836426,21.4619507751,11,875.814121931148,437.907060965574,35.769917958499995,5,2843.693152309414,1421.846576154707,0.1661669,,0,0
4784614010690,1,30,2,97,85451,2004,2004,1,1.000000000001,1.000000000001,1,,288,84.9541,5706.987546506746,2973.340511730015,23.7575484539,111,302.2332042985411,151.11660214927056,23.7575484539,20,1685.3938720208685,842.6969360104342,39.595914089800004,8,4815.64951473563,2407.824757367815,0.1661669,,0,0
5428360010690,1,30,5,1,86301,2005,2005,1,1.000000000001,1.000000000001,1.000000000001,,288,47.5167,1430.431032486456,723.7981024381468,23.9329603158,61,137.5394976681199,68.76974883405995,23.9329603158,9,628.0472615688408,314.0236307844204,39.888267193000004,5,2492.3744504435886,1246.1872252217943,0.1661669,,0,0
5428829010690,1,30,5,1,88402,2005,2005,1,1.000000000002,1.000000000002,1.000000000001,,288,74.24484375,989.7162210936,506.1059443065226,23.587823109200002,22,53.10012863987494,26.55006431993747,23.587823109200002,3,224.102326499163,112.0511632495815,39.3130385153,0,0,0,0.1661669,,0,0
5430096010690,1,30,2,3,87733,2005,2005,0.75,0.749532996004,0.749532996004,0.749532996005,,216,105.59266666666667,53625.66247660061,27938.97015030892,17.9552512078,0,0,0,17.9552512078,0,0,0,29.9254186797,0,0,0,0.12462517499999999,,0,0
5430096010690,2,30,2,3,87733,2005,2005,0.25,0.250467003997,0.250467003997,0.250467003997,,72,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0.041541725,,0,0
11856472010690,1,30,1,29,92067,2006,2006,1,0.999999999998,0.999999999998,0.999999999999,0,360,0,45674.783102880334,23708.042191785986,17.9186461837,155,420.7737453620078,210.3868726810039,17.9186461837,52,4368.903953446076,2184.451976723038,29.8644103062,5,3000.7694333136274,1500.3847166568137,0,0,0,0
11856700010690,1,30,1,29,92281,2006,2006,1,0.999999999998,0.999999999998,1.000000000002,0,360,0,4494.059110951563,2341.4047968057644,16.2804711831,4,14.195897585775086,7.097948792887543,16.2804711831,1,109.83862415290423,54.919312076452115,27.1341186386,2,1569.200902767429,784.6004513837145,0,0,0,0
11758041010690,1,8,2,101,84908,2006,2006,0.6777777777780001,0.33361082216800003,0.33361082216800003,0.33361082216800003,0,244,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0
11758041010690,2,8,2,101,84908,2006,2006,0.32222222222200003,0.66638917783,0.66638917783,0.666389177833,0,116,0,0,0,11.9850280665,23,175.3863433894375,87.69317169471876,11.9850280665,6,1416.02658177932,708.01329088966,19.9750467776,1,1685.8294062498185,842.9147031249092,0,0,0,0
4707817010690,1,8,3,109,87584,2004,2004,0.75,0.739010724842,0.739010724842,0.739010724842,0.75,216,0,0,0,16.9894504146,11,32.01138412261382,16.00569206130691,16.9894504146,1,90.06664503569611,45.033322517848056,28.315750691,3,1930.0951071139914,965.0475535569957,0.12462517499999999,0,0,0
4707817010690,2,8,3,109,87584,2004,2004,0.25,0.260989275159,0.260989275159,0.260989275159,0.25,72,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0.041541725,0,0,0
4708285010690,1,8,3,111,87788,2004,2004,0.5,0.49922248395,0.49922248395,0.49922248395100005,0.5,144,0,0,0,11.9627371745,1,4.132953667411005,2.0664768337055026,11.9627371745,1,127.9124315382524,63.9562157691262,19.9378952909,0,0,0,0.08308345,0,0,0
4708285010690,2,8,3,111,87788,2004,2004,0.5,0.500777516049,0.500777516049,0.500777516049,0.5,144,0,0,0,12,0,0,0,12,0,0,0,20,0,0,0,0.08308345,0,0,0
4708958010690,1,8,3,117,89134,2004,2004,1,1.000000000001,1.000000000001,1,1,288,180.44251634864176,21847.310810881005,11246.822879018437,22.904023272200003,105,254.97286177973064,127.48643088986532,22.904023272200003,0,0,0,38.1733721203,3,1610.540318709273,805.2701593546365,0.1661669,0,0,0
5326295010690,1,8,4,7,81142,2005,2005,0.75,0.7496112419740001,0.7496112419740001,0.749611241976,0.7146,216,0,0,0,17.962737174500003,16,51.34696869106767,25.673484345533836,17.962737174500003,8,794.5789072331053,397.28945361655263,29.9378952909,0,0,0,0.11874286674,0,0,0
5326295010690,2,8,4,7,81142,2005,2005,0.25,0.25038875802500005,0.25038875802500005,0.25038875802500005,0.2854,72,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0.047424033260000005,0,0,0
5328469010690,1,8,1,19,81487,2005,2005,1,1,1,1.000000000001,1,288,272.56679998264116,17230.281405112626,8976.976612063678,21.0910366798,179,417.71205462406016,208.85602731203008,21.0910366798,12,866.677340029395,433.3386700146975,35.1517277997,4,2063.6196584981285,1031.8098292490643,0.1661669,0,0,0
11762210010690,1,8,4,113,82559,2006,2006,1,1,1,1,0,360,0,0,0,18,9,45.056713220326884,22.528356610163442,18,7,1084.5941469588859,542.2970734794429,30,0,0,0,0,0,0,0
5332393010690,1,8,2,43,82104,2005,2005,0.75,0.747488576975,0.747488576975,0.747488576976,0.75,216,0,0,0,17.7613012834,18,63.972909541009514,31.986454770504757,17.7613012834,10,1099.9572743675756,549.9786371837878,29.6021688057,3,2357.1680198007734,1178.5840099003867,0.12462517499999999,0,0,0
5350568010690,1,8,3,107,82629,2005,2005,1,1,1,0.999999999999,1,288,349.1647182524301,16818.11998755749,8623.965513710427,23.802130237900002,177,404.50892260937,202.254461304685,23.802130237900002,34,2404.838822899039,1202.4194114495194,39.670217063100004,15,7578.648866141115,3789.3244330705575,0.1661669,0,0,0
5351367010690,1,8,3,107,89209,2005,2005,1,0.999999999998,0.999999999998,1,1,288,327.3815325352101,23347.54392477597,12050.968016579005,23.1434024477,230,601.0442565108882,300.5221282554441,23.1434024477,30,2426.342403853498,1213.171201926749,38.5723374129,14,8088.20850875406,4044.10425437703,0.1661669,0,0,0
5354058010690,1,8,1,119,87171,2005,2005,1,0.999999999999,0.999999999999,1.000000000001,1,288,182.43780041666668,5767.253501891181,3004.7390744853055,23.962737174500003,12,28.30550625819189,14.152753129095945,23.962737174500003,8,584.0256021507904,292.0128010753952,39.9378952909,7,3650.3407637955947,1825.1703818977974,0.1661669,0,0,0
11744304010690,1,8,3,51,86636,2006,2006,1,0.999999999998,0.999999999998,0.999999999999,0,360,0,8799.769637186588,4499.066435141148,16.379434587400002,31,90.15586722712017,45.077933613560084,16.379434587400002,7,630.0609439696464,315.0304719848232,27.2990576457,1,642.9511669656155,321.47558348280774,0,0,0,0
11757101010690,1,8,3,97,80489,2006,2006,1,1,1,1,0,360,0,0,0,18,0,0,0,18,0,0,0,30,0,0,0,0,0,0,0
3642318010690,1,8,5,11,90408,2002,2002,1,1.000000000001,1.000000000001,1.000000000001,1,288,0,0,0,23.926132150500003,36,101.44243734681875,50.721218673409375,23.926132150500003,4,348.8424950179294,174.4212475089647,39.876886917499995,0,0,0,0.1661669,0,0,0
11759039010690,1,8,4,103,86711,2006,2006,0.822222222222,0.6669440400500001,0.6669440400500001,0.6669440400500001,0,296,0,0,0,12,0,0,0,12,0,0,0,20,0,0,0,0,0,0,0
11759039010690,2,8,4,103,86711,2006,2006,0.177777777778,0.333055959952,0.333055959952,0.333055959951,0,64,0,0,0,5.9925140333,12,204.0131948746784,102.0065974373392,5.9925140333,0,0,0,9.9875233888,0,0,0,0,0,0,0
11752460010690,1,8,4,77,86426,2006,2006,1,0.999999999998,0.999999999998,1,0,360,0,4633.169867386694,2413.881500908468,17.6229557987,22,114.13847904012728,57.06923952006364,17.6229557987,8,1284.5517503704853,642.2758751852426,29.371592997900002,4,4587.911997899881,2293.9559989499403,0,0,0,0
11751332010690,1,8,4,77,80356,2006,2006,1,0.999999999998,0.999999999998,0.999999999999,0,360,0,3408.159195553694,1775.6509408834747,17.9186461837,8,25.887846308290474,12.943923154145237,17.9186461837,1,100.15166013996058,50.07583006998029,29.8644103062,2,1430.808849962559,715.4044249812795,0,0,0,0
11751640010690,1,8,4,77,82569,2006,2006,1,1.000000000001,1.000000000001,1.000000000001,0,360,0,0,0,17.674562196300002,39,210.87581224782218,105.43790612391109,17.674562196300002,0,0,0,29.4576036605,0,0,0,0,0,0,0
11742196010690,1,8,4,45,90191,2006,2006,0.8333333333330001,0.695337262237,0.695337262237,0.695337262237,0,300,0,15028.898609289876,7536.59667477263,11.218486742400001,13,63.911593574407796,31.955796787203898,11.218486742400001,3,456.4674003587449,228.23370017937245,18.697477904000003,0,0,0,0,0,0,0
11742196010690,2,8,4,45,90191,2006,2006,0.166666666667,0.304662737763,0.304662737763,0.30466273776400005,0,60,0,0,0,4.9153915231,7,130.15082244940183,65.07541122470091,4.9153915231,3,1726.3241641870266,863.1620820935133,8.192319205199999,0,0,0,0,0,0,0
5332393010690,2,8,2,43,82104,2005,2005,0.25,0.252511423025,0.252511423025,0.252511423025,0.25,72,0,0,0,6,5,51.96009685055995,25.980048425279975,6,7,2251.3872674005393,1125.6936337002696,10,0,0,0,0.041541725,0,0,0
5334125010690,1,8,4,45,89739,2005,2005,0.75,0.746110169643,0.746110169643,0.74611016964,0.75,216,0,0,0,16.888678002,63,358.90349367666795,179.45174683833397,16.888678002,5,881.57518884172,440.78759442086,28.1477966699,0,0,0,0.12462517499999999,0,0,0
5334125010690,2,8,4,45,89739,2005,2005,0.25,0.253889830358,0.253889830358,0.25388983035900003,0.25,72,849.2087153846154,105143.05259022365,54779.53039950652,5.7469577113,7,83.93333963416677,41.966669817083385,5.7469577113,0,0,0,9.5782628522,0,0,0,0.041541725,0,0,0
5335117010690,1,8,3,51,81076,2005,2005,0.75,0.7509316827770001,0.7509316827770001,0.7509316827770001,0.75,216,0,0,0,18,0,0,0,18,0,0,0,30,0,0,0,0.12462517499999999,0,0,0
5335117010690,2,8,3,51,81076,2005,2005,0.25,0.249068317225,0.249068317225,0.249068317223,0.25,72,347.5626289473684,26150.534274340476,12839.912328701173,5.9702231413,11,96.61561529396091,48.30780764698046,5.9702231413,2,543.6718571278086,271.8359285639043,9.9503719021,1,1941.7813533321291,970.8906766660646,0.041541725,0,0,0
5335436010690,1,8,3,51,83453,2005,2005,0.75,0.7492997138330001,0.7492997138330001,0.7492997138330001,0.75,216,0,0,0,17.9329603158,40,116.96426774167016,58.48213387083508,17.9329603158,12,1085.9921325442997,542.9960662721498,29.888267192999997,0,0,0,0.12462517499999999,0,0,0
5335436010690,2,8,3,51,83453,2005,2005,0.25,0.250700286167,0.250700286167,0.250700286167,0.25,72,0,0,0,6,0,0,0,6,0,0,0,10,0,0,0,0.041541725,0,0,0
5336354010690,1,8,3,51,89181,2005,2005,1,1,1,1,1,288,565.8500493201755,9163.031713727141,4524.518299817232,23.6342043427,70,175.22881144088922,87.61440572044461,23.6342043427,6,464.8479752323984,232.4239876161992,39.3903405712,17,9408.103445852897,4704.051722926449,0.1661669,0,0,0
5338094010690,1,8,1,59,85706,2005,2005,0.944431054488,1.000000000002,1.000000000002,0.965421171614,0.9332,271.9961436924,0,0,0,23.4138704268,30,75.55631247077321,37.778156235386604,23.4138704268,16,1247.1586407119178,623.5793203559589,37.454188296800005,0,0,0,0.15506695108,0,0,0
5338094010690,2,8,1,59,85706,2005,2005,0.055568945513,0,0,0.034578828385,0.0668,16.0038563076,0,0,0,0,,,,0,,,,1.3415097861,0,0,0,0.011099948920000002,0,0,0
5339574010690,1,8,4,67,88648,2005,2005,0.7847828724160001,0.749767296742,0.749767296742,0.749767296743,0.8304,226.01746725569998,0,0,0,17.9552512078,6,34.044411830166574,17.022205915083287,17.9552512078,2,351.21802693827897,175.60901346913948,29.9254186797,4,5017.648838845068,2508.824419422534,0.13798499376,0,0,0
5339574010690,2,8,4,67,88648,2005,2005,0.215217127584,0.25023270326,0.25023270326,0.25023270325900004,0.1696,61.9825327443,0,0,0,5.9925140333,0,0,0,5.9925140333,0,0,0,9.9875233888,0,0,0,0.02818190624,0,0,0
5340497010690,1,8,1,69,88780,2005,2005,1,1,1,0.999999999999,1,288,210.13010942461977,17109.52025860137,8914.060054731313,23.630471205499997,87,207.79524571603207,103.89762285801604,23.630471205499997,7,517.44788036377,258.723940181885,39.3841186758,0,0,0,0.1661669,0,0,0
3642653010690,1,8,2,15,81394,2002,2002,1,1.000000000001,1.000000000001,1,1,288,122.68783861997275,15380.192097273753,7939.737380435239,22.8152549978,23,56.880457076941376,28.440228538470688,22.8152549978,7,535.7787684957053,267.88938424785266,38.0254249963,3,1640.2203044204196,820.1101522102098,0.1661669,0,0,0
3643125010690,1,8,3,21,80354,2002,2002,1,1,1,1.000000000001,1,288,257.312393000731,7066.616269671708,3575.749222240704,23.7613012834,64,161.93716890324234,80.96858445162117,23.7613012834,9,704.7925356457703,352.39626782288514,39.6021688057,6,3356.321123319504,1678.160561659752,0.1661669,0,0,0
3644228010690,1,8,2,27,81879,2002,2002,0.75,0.741110021092,0.741110021092,0.741110021091,0.75,216,0,0,0,17.175868086100003,75,249.36019525793438,124.68009762896719,17.175868086100003,23,2366.7147640954445,1183.3573820477222,28.626446810100003,0,0,0,0.12462517499999999,0,0,0
3644228010690,2,8,2,27,81879,2002,2002,0.25,0.258889978909,0.258889978909,0.258889978909,0.25,72,1039.6869153846153,8835.093205967029,4366.716039271174,6,26,240.51056652484354,120.25528326242177,6,2,572.5890349486646,286.2945174743323,10,1,2045.0621024456116,1022.5310512228058,0.041541725,0,0,0
3644678010690,1,8,4,29,85064,2002,2002,1,1.000000000001,1.000000000001,0.999999999999,1,288,0,0,0,23.6081803135,73,282.59686494546645,141.29843247273323,23.6081803135,10,1198.1100124455952,599.0550062227976,39.346967189100006,5,4279.176217960499,2139.5881089802497,0.1661669,0,0,0
