"","cn","uid","unitcd","plot_status_cd","lat","lon","ecosubcd"
"1473","68725455010661","27_137_27698_2003",1,1,47.566509,-92.821683,"212Lc"
"1474","68702186010661","27_137_10506_2003",1,1,47.106133,-92.991114,"212Nd"
"1475","92272917010661","27_67_20146_2004",4,1,45.243303,-94.961758,"251Ba"
"1476","68703104010661","27_137_26300_2003",1,1,46.924814,-91.989536,"212Lb"
"1477","68862634010661","27_1_20191_2003",2,1,46.386034,-93.25159,"212Kb"
"1478","65991184010661","27_169_20062_2002",3,1,43.968835,-91.710731,"222Lc"
"1479","65810012010661","27_31_20434_2001",1,1,48.019116,-90.468241,"212La"
"1480","65810146010661","27_31_20436_2001",1,1,47.962786,-90.485183,"212La"
"1481","65810271010661","27_31_20439_2001",1,1,47.942431,-90.878862,"212La"
"1482","65810479010661","27_31_20442_2001",1,1,47.861139,-90.746063,"212La"
"1483","65255348010661","27_115_20595_2000",3,1,46.103253,-92.394879,"212Kb"
"1484","65943719010661","27_21_20002_2002",2,1,47.278013,-94.239912,"212Na"
"1485","65684841010661","27_69_20373_2001",4,1,48.740969,-96.711987,"222Na"
"1486","68652450010661","27_21_20593_2003",2,1,46.744776,-94.678222,"212Nc"
"1487","65337701010661","27_75_29323_2000",1,1,47.335695,-91.386178,"212Lb"
"1488","68688719010661","27_153_20174_2003",3,1,46.258056,-94.868453,"222Ma"
"1489","68792889010661","27_61_20017_2003",2,1,47.783511,-93.300264,"212Nb"
"1490","68795227010661","27_61_20070_2003",2,1,47.541225,-93.396935,"212Nb"
"1491","68753479010661","27_71_22525_2003",1,1,48.473287,-93.580088,"212Ma"
"1492","68808296010661","27_65_20170_2003",3,1,46.13702,-93.318117,"212Kb"
"1493","66042121010661","27_137_25143_2002",1,1,48.326357,-92.04784,"212La"
"1494","92210494010661","27_1_21035_2004",2,1,46.548378,-93.498717,"212Nb"
"1495","65830545010661","27_5_20488_2001",2,1,46.736353,-95.657218,"212Nc"
"1496","65340735010661","27_75_24274_2000",1,1,47.778952,-91.772347,"212La"
"1497","65343848010661","27_75_29212_2000",1,1,47.827269,-91.20299,"212La"
"1498","65349399010661","27_77_20531_2000",2,1,48.752491,-94.701945,"212Mb"
"1499","65750687010661","27_115_20114_2001",3,1,46.06407,-92.721048,"212Kb"
"1500","65951647010661","27_31_20448_2002",1,1,48.056226,-90.255865,"212La"
"1501","65951909010661","27_31_20452_2002",1,1,47.871847,-90.868988,"212Le"
"1502","65954664010661","27_31_29023_2002",1,1,47.789515,-90.220404,"212Lb"
"1503","65955909010661","27_31_21201_2002",1,1,48.198101,-91.000274,"212La"
"1504","65956026010661","27_31_21157_2002",1,1,48.121158,-91.023594,"212La"
"1505","65956403010661","27_31_21481_2002",1,1,48.071817,-90.47029,"212La"
"1506","65956485010661","27_31_29069_2002",1,1,48.043814,-90.986448,"212La"
"1507","65956582010661","27_31_21476_2002",1,1,48.054431,-90.866775,"212La"
"1508","68746758010661","27_119_20533_2003",4,1,48.163879,-96.973676,"251Aa"
"1509","66044177010661","27_137_27638_2002",1,1,48.108729,-91.853278,"212La"
"1510","66044457010661","27_137_26910_2002",1,1,48.05493,-92.158121,"212La"
"1511","66047441010661","27_137_26482_2002",1,1,47.448363,-92.038346,"212Ld"
"1512","66070043010661","27_75_24617_2002",1,1,47.971503,-91.718194,"212La"
"1513","66070609010661","27_75_29320_2002",1,1,47.967574,-91.089916,"212La"
"1514","66071099010661","27_75_29316_2002",1,1,47.855042,-91.308358,"212La"
"1515","66071211010661","27_75_24155_2002",1,1,47.809158,-91.33936,"212La"
"1516","65876495010661","27_61_20827_2002",2,1,47.783015,-94.044168,"212Ma"
"1517","65649010010661","27_137_27693_2001",1,1,47.479615,-92.194114,"212Nd"
"1518","65654997010661","27_137_27330_2001",1,1,48.341526,-92.271992,"212La"
"1519","65656066010661","27_137_28622_2001",1,1,48.324365,-92.220211,"212La"
"1520","65656405010661","27_137_27221_2001",1,1,48.260787,-92.096755,"212La"
"1521","65657341010661","27_137_26079_2001",1,1,48.214774,-92.385461,"212La"
"1522","65657981010661","27_137_25361_2001",1,1,48.22956,-92.015446,"212La"
"1523","65658367010661","27_137_25910_2001",1,1,48.190364,-91.945767,"212La"
"1524","65661644010661","27_137_27007_2001",1,1,48.115921,-91.951203,"212La"
"1525","65662483010661","27_137_29485_2001",1,1,47.952917,-92.213263,"212La"
"1526","65662816010661","27_137_26877_2001",1,1,47.944036,-92.048363,"212La"
"1527","65665561010661","27_137_27036_2001",1,1,47.695711,-92.676056,"212Lc"
"1528","65804261010661","27_25_20044_2001",3,1,45.328084,-92.957363,"212Kb"
"1529","65956658010661","27_31_21032_2002",1,1,47.98356,-90.892822,"212La"
"1530","65956728010661","27_31_29399_2002",1,1,47.988217,-90.704586,"212La"
"1531","65956794010661","27_31_21134_2002",1,1,48.033486,-90.631562,"212La"
"1532","65956858010661","27_31_29289_2002",1,1,47.985226,-90.553021,"212La"
"1533","65957390010661","27_31_21102_2002",1,1,47.932009,-90.993257,"212La"
"1534","68846712010661","27_57_20410_2003",2,1,47.405713,-95.039146,"212Na"
"1535","66071300010661","27_75_29274_2002",1,1,47.878476,-91.098407,"212La"
"1536","66071603010661","27_75_29328_2002",1,1,47.782558,-91.516111,"212La"
"1537","66072501010661","27_75_29425_2002",1,1,47.77808,-91.106989,"212Le"
"1538","65925253010661","27_71_23657_2002",1,1,48.687053,-94.308099,"212Mb"
"1539","65925349010661","27_71_23212_2002",1,1,48.451773,-94.393755,"212Mb"
"1540","65797874010661","27_61_20330_2001",2,1,47.558213,-94.315923,"212Na"
"1541","65849995010661","27_17_20479_2001",1,1,46.723107,-93.01946,"212Nb"
"1542","65187087010661","27_29_20135_2000",2,1,47.294734,-95.1719,"212Na"
"1543","65636367010661","27_137_28633_2001",1,1,48.157348,-92.512399,"212La"
"1544","65136509010661","27_31_29124_2000",1,1,47.870327,-90.093836,"212Lb"
"1545","65170229010661","27_21_20347_2000",2,1,46.909989,-94.219376,"212Nc"
"1546","65146722010661","27_35_20305_2000",2,1,46.755329,-94.165527,"212Nc"
"1547","65235855010661","27_143_20077_2000",4,1,44.627711,-94.196071,"251Ba"
"1548","68684217010661","27_141_20174_2003",3,1,45.429836,-93.566629,"222Mc"
"1549","68716550010661","27_137_29103_2003",1,1,47.864261,-92.150606,"212La"
"1550","68717394010661","27_137_26979_2003",1,1,47.811812,-92.701511,"212Ma"
"1551","92649075010661","27_35_20070_2004",2,1,46.733886,-93.965892,"212Nc"
"1552","92649670010661","27_77_20265_2004",2,1,48.575511,-94.434604,"212Mb"
"1553","98909714010661","27_61_20177_2005",2,1,47.685559,-93.424211,"212Nb"
"1554","66836974010661","38_9_20490_2001",1,1,48.869274,-100.389636,"332Ae"
"1555","66053781010661","27_97_20373_2002",3,1,45.883248,-94.136271,"212Kb"
"1556","92653860010661","27_29_20176_2004",2,3,47.82949,-95.203548,"212Na"
"1557","92654449010661","27_137_29027_2004",1,1,48.230977,-92.931626,"212La"
"1558","98907384010661","27_61_20718_2005",2,1,47.639681,-94.010892,"212Na"
"1559","92256752010661","27_169_20135_2004",3,1,44.098202,-91.747077,"222Lc"
"1560","92270758010661","27_61_20036_2004",2,1,47.473484,-93.72711,"212Nb"
"1561","92271358010661","27_65_20042_2004",3,1,46.113621,-93.125467,"212Kb"
"1562","98952420010661","27_131_20064_2005",3,1,44.408781,-93.469735,"222Mb"
"1563","92351243010661","27_57_20535_2004",2,1,47.137698,-94.918987,"212Nc"
"1564","98936172010661","27_21_20347_2005",2,1,46.909989,-94.219376,"212Nc"
"1565","92627618010661","27_77_20242_2004",2,1,48.774167,-94.924738,"212Mb"
"1566","92628925010661","27_115_20337_2004",3,1,46.145325,-92.563784,"212Kb"
"1567","92629537010661","27_135_20043_2004",2,1,48.713982,-95.498532,"212Mb"
"1568","92638688010661","27_7_20705_2004",2,1,47.856653,-94.657425,"212Ma"
"1569","92639255010661","27_17_20331_2004",1,1,46.624956,-92.412053,"212Ya"
"1570","98949230010661","27_31_29094_2005",1,1,48.0854,-90.567066,"212La"
"1571","92282054010661","27_71_22322_2004",1,1,48.188134,-93.47949,"212Ma"
"1572","92348245010661","27_51_20093_2004",4,1,45.883631,-95.810523,"251Ba"
"1573","98925685010661","27_71_22595_2005",1,1,48.372265,-93.740549,"212Ma"
"1574","98941822010661","27_25_20174_2005",3,1,45.580625,-93.098076,"212Kb"
"1575","98960678010661","27_137_29396_2005",1,1,47.068467,-92.058684,"212Lb"
"1576","98939355010661","27_21_21061_2005",2,1,46.433173,-94.383524,"212Nc"
"1577","98940420010661","27_21_20781_2005",2,1,47.173675,-94.141894,"212Na"
"1578","92366739010661","27_29_20434_2004",2,1,47.348051,-95.379088,"212Na"
"1579","92368988010661","27_31_29305_2004",1,1,47.643261,-90.961033,"212Lb"
"1580","92642935010661","27_57_20159_2004",2,1,47.366727,-94.840968,"212Na"
"1581","98963238010661","27_137_26009_2005",1,1,47.271164,-92.480996,"212Nd"
"1582","98966803010661","27_137_25403_2005",1,1,47.74693,-92.345144,"212Lc"
"1583","70111321010661","38_67_20404_2003",1,1,48.748227,-97.928114,"332Aa"
"1584","52999858010538","23_3_2082_2002",2,1,47.21658,-68.67714,"M211Ab"
"1585","53000054010538","23_3_2133_2002",2,1,46.78664,-69.0707,"M211Ab"
"1586","53000158010538","23_3_2043_2002",2,1,46.78218,-69.78201,"M211Aa"
"1587","53000302010538","23_3_2468_2002",2,1,45.93098,-68.35057,"211Bb"
"1588","53000396010538","23_3_2493_2002",2,1,46.34433,-67.97624,"211Aa"
"1589","53000483010538","23_3_2074_2002",2,1,46.77242,-68.33395,"211Aa"
"1590","52823206010538","23_19_369_2000",3,1,45.51379,-68.35824,"211Bb"
"1591","52823391010538","23_19_1078_2000",3,1,45.10166,-68.72112,"211Da"
"1592","52823515010538","23_19_839_2000",3,1,44.68313,-69.0832,"211Da"
"1593","52823665010538","23_19_416_2000",3,1,45.94118,-68.71186,"M211Ac"
"1594","70626541010538","23_31_270_2004",8,1,43.60995,-70.93634,"221Al"
"1595","70626658010538","23_31_21_2004",8,1,43.21555,-70.61081,"221Ak"
"1596","70408261010538","23_9_616_2005",4,1,44.67178,-68.36026,"211Ca"
"1597","70409833010538","23_11_574_2005",6,1,44.39492,-69.76012,"211Da"
"1598","70410570010538","23_13_1283_2005",6,1,44.27206,-69.42054,"211Da"
"1599","70566014010538","23_17_131_2004",9,1,44.45127,-70.99455,"M211Ae"
"1600","70566126010538","23_17_790_2004",9,1,45.29734,-70.99558,"M211Af"
"1601","52909880010538","23_19_1145_2001",3,1,46.14551,-68.52574,"211Aa"
"1602","52910028010538","23_19_277_2001",3,1,45.30739,-68.52858,"211Bb"
"1603","53071713010538","23_5_2871_2003",8,1,43.984386,-70.46105,"221Al"
"1604","53073450010538","23_7_2721_2003",9,1,45.237034,-70.509615,"M211Af"
"1605","70417858010538","23_19_369_2005",3,1,45.51379,-68.35824,"211Bb"
"1606","70418057010538","23_19_1078_2005",3,1,45.10166,-68.72112,"211Da"
"1607","70418198010538","23_19_839_2005",3,1,44.68313,-69.0832,"211Da"
"1608","70418348010538","23_19_416_2005",3,1,45.94118,-68.71186,"M211Ac"
"1609","52729018010538","23_7_1800_1999",9,1,45.02173,-70.29526,"M211Ae"
"1610","53076513010538","23_7_3260_2003",9,1,44.599022,-69.955042,"211Da"
"1611","53077474010538","23_7_3359_2003",9,1,44.805083,-70.485539,"M211Ae"
"1612","70559123010538","23_13_656_2004",6,1,44.05677,-69.23601,"211Dc"
"1613","52707327010538","23_27_33_1999",6,1,44.61915,-69.23531,"211Da"
"1614","70374820010538","23_19_1200_2005",3,1,45.66812,-68.73888,"211Ba"
"1615","70377121010538","23_1_1659_2005",8,1,44.26227,-70.10719,"211Da"
"1616","52807060010538","23_1_1659_2000",8,1,44.26227,-70.10719,"211Da"
"1617","52892868010538","23_19_759_2001",3,1,45.4531,-68.17993,"211Bb"
"1618","70565838010538","23_17_1023_2004",9,1,44.45568,-70.27107,"M211Ag"
"1619","70366847010538","23_17_354_2005",9,1,45.08464,-70.82722,"M211Af"
"1620","70367822010538","23_17_1386_2005",9,1,44.81973,-70.8222,"M211Ae"
"1621","52814871010538","23_3_591_2000",2,1,46.49241,-68.69426,"211Aa"
"1622","52896389010538","23_19_329_2001",3,1,44.95939,-68.6859,"211Da"
"1623","52897379010538","23_1_1732_2001",8,1,44.03853,-70.26729,"211Da"
"1624","52897435010538","23_3_1418_2001",2,1,47.13055,-68.11826,"211Ab"
"1625","52898510010538","23_3_1392_2001",2,1,46.2751,-68.15895,"211Aa"
"1626","70369167010538","23_17_1041_2005",9,1,43.95981,-70.7962,"221Al"
"1627","70370834010538","23_17_391_2005",9,1,44.22614,-70.47738,"M211Ag"
"1628","70370977010538","23_17_78_2005",9,1,44.25917,-70.8118,"M211Ad"
"1629","52996440010538","23_3_2174_2002",2,1,46.84341,-68.64378,"M211Ab"
"1630","52731897010538","23_9_2014_1999",4,1,44.49083,-68.17901,"211Cb"
"1631","99277267010661","27_17_20343_2005",1,1,46.543094,-92.760676,"212Kb"
"1632","99039435010661","27_1_20597_2005",2,1,46.524329,-93.321443,"212Nb"
"1633","99044232010661","27_5_20411_2005",2,1,47.063459,-95.244601,"212Nc"
"1634","99045214010661","27_5_20184_2005",2,1,46.816992,-95.3153,"212Nc"
"1635","99010367010661","27_49_20058_2005",3,1,44.435526,-92.957344,"222Lf"
"1636","99010750010661","27_49_20087_2005",3,1,44.199624,-93.032777,"222Me"
"1637","98978714010661","27_137_25619_2005",1,1,47.297356,-91.965644,"212Ld"
"1638","52924806010538","23_25_1207_2001",7,1,45.43478,-70.29388,"M211Af"
"1639","53002551010538","23_5_2469_2002",8,1,43.83397,-70.10713,"211Db"
"1640","53007457010538","23_7_2506_2002",9,1,45.09167,-70.50589,"M211Af"
"1641","98986546010661","27_163_20099_2005",3,1,44.911112,-92.788092,"222Md"
"1642","99016951010661","27_71_23090_2005",1,1,47.911451,-93.35391,"212Ma"
"1643","48528738010760","2_122_16991_2008",1,1,60.516193,-149.613488,"M241C"
"1644","53007770010538","23_9_2648_2002",4,1,44.38316,-68.72828,"211Dc"
"1645","99268515010661","27_57_20374_2005",2,1,47.114032,-94.700921,"212Nc"
"1646","48528652010760","2_232_5817_2008",1,1,57.398227,-133.191088,"M241D"
"1647","48528692010760","2_201_63074_2008",1,1,55.085447,-131.565354,"M241D"
"1648","48528702010760","2_130_61752_2008",1,1,55.601507,-131.656974,"M241D"
"1649","48528704010760","2_232_30223_2008",1,1,58.008906,-135.353754,"M241D"
"1650","48528522010760","2_201_52427_2008",1,1,55.673899,-132.477086,"M241D"
"1651","48528772010760","2_122_20779_2008",1,1,60.334067,-150.862796,"133A "
"1652","48528595010760","2_280_9478_2008",1,1,56.287592,-132.123129,"M241D"
"1653","48528557010760","2_280_58185_2008",1,1,56.996054,-133.254785,"M241D"
"1654","99234425010661","27_31_29124_2005",1,1,47.870327,-90.093836,"212Lb"
"1655","99234559010661","27_31_29125_2005",1,1,47.849586,-90.6539,"212La"
"1656","98968446010661","27_137_26759_2005",1,1,47.947533,-92.792525,"212Ma"
"1657","98970847010661","27_137_27089_2005",1,1,47.242856,-93.052793,"212Nb"
"1658","98984821010661","27_157_20006_2005",3,1,44.264676,-91.996492,"222Lc"
"1659","98985971010661","27_161_20027_2005",4,1,44.188625,-93.765251,"222Mb"
"1660","52835151010538","23_21_1071_2000",5,1,46.37094,-69.07512,"M211Ab"
"1661","52835274010538","23_21_1504_2000",5,1,45.94282,-69.43355,"M211Ab"
"1662","52835426010538","23_21_1493_2000",5,1,45.51768,-69.08082,"M211Ac"
"1663","52835578010538","23_21_1716_2000",5,1,45.10172,-69.42132,"211Ba"
"1664","52835971010538","23_23_224_2000",8,1,43.84062,-69.74197,"211Db"
"1665","52921695010538","23_21_278_2001",5,1,46.57319,-69.60713,"M211Ab"
"1666","52921847010538","23_21_1193_2001",5,1,45.40642,-69.13628,"211Ba"
"1667","52922003010538","23_21_123_2001",5,1,46.15654,-69.25493,"M211Ab"
"1668","52922083010538","23_21_1080_2001",5,1,45.72532,-69.60327,"M211Ac"
"1669","99020982010661","27_75_29323_2005",1,1,47.335695,-91.386178,"212Lb"
"1670","99022653010661","27_75_24274_2005",1,1,47.778952,-91.772347,"212La"
"1671","98993503010661","27_119_20049_2005",4,1,47.567856,-95.57194,"222Ma"
"1672","98974549010661","27_137_26245_2005",1,1,47.991579,-92.225707,"212La"
"1673","99051331010661","27_7_21448_2005",2,1,47.529315,-95.096279,"212Na"
"1674","99006059010661","27_35_20450_2005",2,1,46.487137,-93.856336,"212Nb"
"1675","52733728010538","23_9_1447_1999",4,1,45.02623,-68.18843,"211Bb"
"1676","52842990010538","23_25_112_2000",7,1,45.12038,-69.84447,"M211Ac"
"1677","52847954010538","23_25_146_2000",7,1,44.93246,-69.59132,"211Ba"
"1678","52848064010538","23_25_1514_2000",7,1,45.09139,-70.12847,"M211Ae"
"1679","52848187010538","23_7_521_2000",9,1,45.48977,-70.50823,"M211Af"
"1680","52848296010538","23_25_1100_2000",7,1,45.92897,-70.14035,"M211Ab"
"1681","52848455010538","23_25_559_2000",7,1,45.52294,-69.77424,"M211Ac"
"1682","85238362010661","31_31_21769_2004",2,1,42.859634,-100.236834,"332Ca"
"1683","52850401010538","23_29_564_2000",1,1,45.25577,-67.64987,"211Bb"
"1684","71030818010661","31_161_20737_2003",2,1,42.869319,-102.535219,"331Fj"
"1685","70396428010538","23_3_557_2005",2,1,46.78041,-68.71333,"M211Ab"
"1686","70396605010538","23_3_1900_2005",2,1,47.19139,-68.3219,"211Aa"
"1687","70396742010538","23_3_8_2005",2,1,45.9265,-67.99792,"211Bb"
"1688","70396816010538","23_3_897_2005",2,1,46.34162,-68.34068,"211Aa"
"1689","70396958010538","23_3_1482_2005",2,1,46.76486,-69.44525,"M211Ab"
"1690","70397120010538","23_3_1615_2005",2,1,47.19134,-69.04324,"M211Aa"
"1691","37258556010690","35_3_86964_2010",3,1,33.914233,-108.464896,"M313Ad"
"1692","37258606010690","35_3_84066_2010",3,1,33.693402,-108.999903,"M313Ah"
"1693","52741263010538","23_1_2026_1999",8,1,44.18396,-70.27684,"211Da"
"1694","52836959010538","23_25_667_2000",7,1,46.07092,-69.77859,"M211Ab"
"1695","52932795010538","23_25_1505_2001",7,1,45.72956,-70.32749,"M211Af"
"1696","53011621010538","23_9_22_2002",4,1,44.26219,-68.36063,"211Cb"
"1697","53011815010538","23_9_2296_2002",4,1,44.57134,-68.65054,"211Dc"
"1698","53013416010538","23_11_2213_2002",6,1,44.2618,-69.74883,"211Da"
"1699","53014046010538","23_13_2335_2002",6,1,44.25503,-69.05536,"211Dc"
"1700","52932937010538","23_25_1439_2001",7,1,46.13064,-69.96908,"M211Aa"
"1701","52933107010538","23_25_767_2001",7,1,44.88828,-69.6018,"211Da"
"1702","53088004010538","23_17_2856_2003",9,1,44.399633,-70.48578,"M211Ag"
"1703","70575130010538","23_1_2026_2004",8,1,44.18396,-70.27684,"211Da"
"1704","52935355010538","23_27_1847_2001",6,1,44.47049,-69.25047,"211Da"
"1705","52937079010538","23_29_675_2001",1,1,45.02692,-67.11466,"211Cb"
"1706","53017735010538","23_17_2415_2002",9,1,45.22474,-70.86291,"M211Af"
"1707","53017886010538","23_17_2139_2002",9,1,44.73301,-70.64211,"M211Ae"
"1708","85245457010661","31_89_20656_2004",2,1,42.698136,-98.966627,"332Dg"
"1709","53020680010538","23_17_2057_2002",9,1,44.38858,-70.81745,"M211Ag"
"1710","96806470010661","31_129_20213_2005",1,1,40.258701,-98.02262,"332En"
"1711","70384809010538","23_3_591_2005",2,1,46.49241,-68.69426,"211Aa"
"1712","53090221010538","23_17_3446_2003",9,1,44.154532,-70.988997,"221Al"
"1713","53090487010538","23_17_3125_2003",9,1,44.577367,-70.976848,"M211Ae"
"1714","53090799010538","23_17_3448_2003",9,1,45.024088,-71.025009,"M211Af"
"1715","53095446010538","23_19_3596_2003",3,1,45.241837,-68.325552,"211Bb"
"1716","96814942010661","31_111_20556_2005",2,1,40.876677,-100.422579,"332Cf"
"1717","96813933010661","31_103_20265_2005",2,1,42.821897,-100.041785,"332Dg"
"1718","71078731010661","31_37_20218_2003",1,1,41.695981,-96.99583,"251Ha"
"1719","66449471010661","29_91_20184_2000",2,1,36.915834,-92.011864,"223Ag"
"1720","67099935010661","29_71_20090_2002",5,1,38.43154,-91.30572,"223Ab"
"1721","67128004010661","29_9_20085_2002",2,1,36.636864,-93.782136,"223Ag"
"1722","67071724010661","29_105_20090_2002",3,1,37.681637,-92.64236,"223Ab"
"1723","66526416010661","29_83_20082_2001",4,1,38.504638,-93.783687,"251Ea"
"1724","66411070010661","29_121_20070_2000",4,1,39.862576,-92.839067,"251Cl"
"1725","66563725010661","29_223_20081_2001",1,1,37.156355,-90.629631,"223Al"
"1726","66616036010661","29_141_20218_2001",3,1,38.307857,-92.753617,"223Ac"
"1727","66570781010661","29_151_20044_2001",5,1,38.45893,-92.158914,"223Ac"
"1728","66363994010661","29_229_20076_2000",2,1,37.222832,-92.491237,"223Ab"
"1729","66490873010661","29_43_20071_2001",2,1,36.899085,-93.166798,"223Ag"
"1730","66520819010661","29_73_20014_2001",5,1,38.588751,-91.527802,"223Aj"
"1731","66381135010661","29_211_20123_2000",4,1,40.198543,-93.316139,"251Cc"
"1732","66339828010661","29_159_20054_2000",4,1,38.921381,-93.106872,"223Ak"
"1733","36227667010760","2_261_61040_2009",1,1,60.465796,-144.433188,"M241B"
"1734","66367001010661","29_186_29999_2000",5,1,37.791795,-90.073987,"223Aj"
"1735","66558919010661","29_219_20072_2001",5,1,38.803808,-91.319341,"223Ak"
"1736","66572135010661","29_153_29007_2001",2,1,36.55357,-92.708099,"223Ag"
"1737","66337693010661","29_153_20094_2000",2,1,36.79502,-92.671968,"223Ag"
"1738","66406303010661","29_109_20111_2000",4,1,37.095988,-94.05671,"223Am"
"1739","66373988010661","29_203_20233_2000",1,1,37.067095,-91.456468,"223Af"
"1740","66471742010661","29_23_20009_2000",1,1,36.846832,-90.405451,"223Al"
"1741","67085290010661","29_137_20154_2002",4,1,39.596012,-92.018391,"251Cd"
"1742","66472489010661","29_27_20111_2000",5,1,38.709352,-92.087714,"223Ak"
"1743","66356101010661","29_179_20065_2000",1,1,37.554352,-91.310335,"223Ab"
"1744","36217003010760","2_201_9881_2010",1,1,55.634206,-132.766934,"M241D"
"1745","66519686010661","29_71_20053_2001",5,1,38.228827,-91.119028,"223Ae"
"1746","66359385010661","29_181_20072_2000",1,1,36.717327,-91.044607,"223Af"
"1747","66344445010661","29_167_20067_2000",3,1,37.465589,-93.557116,"223Am"
"1748","66374637010661","29_203_20015_2000",1,1,37.270114,-91.217793,"223Af"
"1749","36217315010760","2_261_19791_2010",1,1,60.588209,-144.935723,"M241B"
"1750","36217671010760","2_122_59452_2010",1,1,60.289478,-149.292426,"M241B"
"1751","36217788010760","2_232_62959_2010",1,1,57.523026,-134.53363,"M241D"
"1752","36217916010760","2_280_60052_2010",1,1,56.78362,-133.554926,"M241D"
"1753","36216885010760","2_110_36262_2009",1,1,58.106236,-133.696082,"M241E"
"1754","36228082010760","2_261_25391_2010",1,1,61.029733,-144.992238,"M241C"
"1755","36220796010760","2_122_58257_2010",1,1,60.562648,-151.106855,"133A "
"1756","36218177010760","2_201_51990_2010",1,1,55.936241,-133.736439,"M241D"
"1757","36216124010760","2_122_49485_2010",1,1,60.119156,-151.06663,"133A "
"1758","66394582010661","29_223_20176_2000",1,1,37.0538,-90.233142,"223Al"
"1759","66448366010661","29_91_20011_2000",2,1,36.636587,-91.916506,"223Ab"
"1760","66614195010661","29_139_20129_2001",5,1,39.068508,-91.376384,"251Ce"
"1761","36227007010760","2_122_50138_2011",1,1,60.642064,-150.929144,"133A "
"1762","36222791010760","2_201_49648_2009",1,1,55.450848,-132.352702,"M241D"
"1763","36225873010760","2_201_62283_2009",1,1,55.030127,-132.463166,"M241D"
"1764","36226075010760","2_220_36306_2009",1,1,57.547616,-134.933483,"M241D"
"1765","36216608010760","2_122_46690_2009",1,1,59.236156,-151.326795,"M241B"
"1766","36216527010760","2_280_36402_2009",1,1,56.944042,-132.840641,"M241D"
"1767","36229667010760","2_150_47990_2010",1,1,58.560329,-152.536821,"M241A"
"1768","36219515010760","2_232_20760_2010",1,1,57.214862,-133.450435,"M241D"
"1769","36229566010760","2_201_5109_2009",1,1,55.95989,-133.089877,"M241D"
"1770","66396443010661","29_93_20011_2000",1,1,37.667546,-90.707157,"223Aa"
"1771","66600617010661","29_105_20170_2001",3,1,37.611288,-92.789042,"223Ab"
"1772","36224397010760","2_150_15141_2010",1,1,57.488589,-153.785596,"M241A"
"1773","66460921010661","29_9_20136_2000",2,1,36.514627,-93.795392,"223Ag"
"1774","66597991010661","29_99_20051_2001",5,1,38.384903,-90.476802,"223Ak"
"1775","66412272010661","29_123_29015_2000",1,1,37.319125,-90.289991,"223Aa"
"1776","66609212010661","29_125_20015_2001",3,1,38.226494,-91.988383,"223Ab"
"1777","66481668010661","29_13_20209_2001",4,1,38.349985,-94.454153,"251Ea"
"1778","66607521010661","29_123_20030_2001",1,1,37.579002,-90.214407,"223Aa"
"1779","36219224010760","2_122_34181_2010",1,1,59.942397,-151.467275,"133A "
"1780","66482238010661","29_15_20057_2001",3,1,38.160999,-93.332169,"223Ac"
"1781","66477181010661","29_1_20015_2001",4,1,40.114794,-92.751927,"251Cl"
"1782","66577571010661","29_161_20061_2001",3,1,37.623742,-91.828118,"223Ab"
"1783","66567060010661","29_149_20142_2001",1,1,36.862552,-91.506845,"223Af"
"1784","67113657010661","29_25_20026_2002",4,1,39.738211,-94.17223,"251Cc"
"1785","66508359010661","29_55_20019_2001",1,1,37.785376,-91.245962,"223Ae"
"1786","36216680010760","2_280_40219_2009",1,1,56.574628,-132.685795,"M241D"
"1787","66819043010661","38_67_20343_2001",1,1,48.993223,-97.528767,"251Aa"
"1788","188760374020004","8_77_88198_2017",4,1,38.965165,-108.808503,"341Bo"
"1789","188760712020004","8_23_85129_2017",2,1,37.091768,-105.221389,"M331Fa"
"1790","59882113010538","39_103_4704_2004",4,1,41.149476,-81.936977,"221Fa"
"1791","66419770010538","39_145_2326_2005",1,1,38.913229,-83.192213,"221Eg"
"1792","59846862010538","39_11_2083_2003",6,1,40.585366,-84.248964,"222Ha"
"1793","59847831010538","39_15_3247_2003",1,1,38.725577,-83.806384,"223Fd"
"1794","59807612010538","39_119_1949_2002",3,1,40.000829,-82.156995,"221Ee"
"1795","59787135010538","39_53_778_2001",1,1,38.857424,-82.321745,"221Ed"
"1796","59786192010538","39_41_574_2001",6,1,40.272915,-82.914792,"222Hb"
"1797","59782247010538","39_9_598_2001",2,1,39.449431,-82.034766,"221Ed"
"1798","59784920010538","39_29_606_2001",4,1,40.652901,-80.762978,"221Ea"
"1799","59828166010538","39_7_5352_2002",4,1,41.809866,-80.595746,"221Fb"
"1800","59821617010538","39_73_4384_2002",2,1,39.405102,-82.419893,"221Ef"
"1801","4772608010690","30_57_90488_2004",5,1,44.929517,-111.507758,"M331Ap"
"1802","4782058010690","30_87_85669_2004",2,1,45.497293,-106.481523,"331Gd"
"1803","59813781010538","39_155_5061_2002",4,1,41.201636,-80.870954,"221Fb"
"1804","59826469010538","39_105_2981_2002",2,1,39.119837,-81.956498,"221Ed"
"1805","59842149010538","39_91_4513_2003",6,1,40.285173,-83.753692,"222Hd"
"1806","59875667010538","39_61_2063_2004",5,1,39.282921,-84.582095,"223Fd"
"1807","59879090010538","39_81_5147_2004",3,1,40.470604,-80.750666,"221Ed"
"1808","59862539010538","39_113_1116_2004",5,1,39.602868,-84.663884,"222Hb"
